Files,Shortnames,Dates,RA,DEC,model,instrument,teff,logg,z,enrich,stat,scale,radius
spex_prism_1829-0156_170903.fits,J1829-0156,170903, 18:29:53.02,-01:56:32.6,madhusudhan11,SPEX-PRISM,1000.0,3.8,-0.0,,1225.740199781786,9.533092594308639e-18,1.369447689185213
spex_prism_1829-0156_170903.fits,J1829-0156,170903, 18:29:53.02,-01:56:32.6,morley12,SPEX-PRISM,700.0,5.5,-0.0,,24673.501254302246,4.6305244955561826e-17,3.018169561160629
spex_prism_1829-0156_170903.fits,J1829-0156,170903, 18:29:53.02,-01:56:32.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,56142.06178558426,8.200559989505609e-17,4.016523357074755
spex_prism_1829-0156_170903.fits,J1829-0156,170903, 18:29:53.02,-01:56:32.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,35755.701689397305,6.77679435852641e-19,0.3651242647623934
spex_prism_1829-0156_170903.fits,J1829-0156,170903, 18:29:53.02,-01:56:32.6,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,18880.788481297168,7.573865744721947e-19,0.3860000341627975
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,btcond,SPEX-PRISM,2900.0,0.0,0.5,0.0,352629.70887884346,3.3101203512839704e-20,0.08069570758077768
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,btnextgen,SPEX-PRISM,2900.0,0.0,0.5,0.0,345119.37213878485,3.315442287487206e-20,0.08076055188894868
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,btsettl08,SPEX-PRISM,1600.0,5.5,-0.0,0.0,46372.03362979193,3.7066797921410237e-19,0.2700356336601808
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,btsettl15,SPEX-PRISM,1600.0,5.0,-0.0,,67711.12596549092,3.5219658192150433e-19,0.2632213488353922
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,burrows06,SPEX-PRISM,1600.0,4.5,0.5,,380227.0087079924,2.6775592807785293e-19,0.22950813785463
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,cond01,SPEX-PRISM,3500.0,2.5,-0.0,,675100.7780910229,1.2783063364874965e-20,0.05014712191790849
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,drift,SPEX-PRISM,1600.0,5.5,-0.0,,61174.624420169,3.758640676592635e-19,0.271921750015306
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,dusty01,SPEX-PRISM,1700.0,6.0,-0.0,,81154.79839434923,2.5687412208622416e-19,0.22479607255056958
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,madhusudhan11,SPEX-PRISM,1400.0,4.0,-0.0,,68797.82409863753,5.91491493275351e-19,0.3411165521578886
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,morley12,SPEX-PRISM,700.0,5.5,-0.0,,938014.0518172039,1.7167831340354084e-17,1.8377492783897678
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,morley14,SPEX-PRISM,450.0,5.0,-0.0,,2831583.770550379,4.826008227620495e-17,3.0812190257144594
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,1373325.1684885514,2.6052651226891956e-19,0.2263885743714852
spex_prism_0443+2944_161012.fits,J0443+2944,161012, 04:43:06.92, 29:44:28.1,sonora18,SPEX-PRISM,1800.0,3.0,-0.0,,677883.6048603493,1.6550574820197192e-19,0.1804409408084243
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,btcond,SPEX-PRISM,3100.0,0.5,0.3,0.0,947554.6820711774,1.3943473252608658e-20,0.05237379281048385
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,btnextgen,SPEX-PRISM,3100.0,0.5,-0.0,0.0,896420.9958778322,1.3738702484507843e-20,0.05198779542481349
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,btsettl08,SPEX-PRISM,1800.0,5.0,-0.0,0.0,659413.0228206932,1.1104225429744868e-19,0.14779940197519914
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,btsettl15,SPEX-PRISM,1750.0,5.5,-0.0,,751397.8349178619,1.1842764176038358e-19,0.15263533440484686
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,burrows06,SPEX-PRISM,1800.0,4.5,-0.5,,1282401.6200841211,9.809512115538614e-20,0.13891599239917662
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,2382218.2398144254,8.038132746096985e-21,0.03976547082688205
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,drift,SPEX-PRISM,1800.0,5.5,0.3,,696124.9293996127,1.1870486687195493e-19,0.1528138806154336
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,dusty01,SPEX-PRISM,1900.0,6.0,-0.0,,1182931.6151679764,8.737508381687576e-20,0.13110593271923426
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,570425.1539645342,1.426709592194892e-19,0.16753144423835448
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,morley12,SPEX-PRISM,800.0,5.5,-0.0,,7181767.0773586705,3.81888580552816e-18,0.8667560423161137
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,morley14,SPEX-PRISM,450.0,5.0,-0.0,,24028650.94248235,4.096361413725441e-17,2.8387534507746555
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,7710434.5075775115,1.6652552829332758e-19,0.18099598950585233
spex_prism_1623-2517_170210.fits,J1623-2517,170210, 16:23:11.07,-25:17:33.7,sonora18,SPEX-PRISM,2300.0,3.0,-0.0,,2105648.202340247,3.820748765579716e-20,0.08669674305434127
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,btcond,SPEX-PRISM,2800.0,3.5,-0.0,0.0,3277.167768900799,1.496122397043564e-20,0.05425154416689148
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,btnextgen,SPEX-PRISM,2800.0,3.5,-0.0,0.0,1779.0673768862796,1.4958326687686357e-20,0.05424629093113448
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,btsettl08,SPEX-PRISM,2800.0,3.5,-0.0,0.0,2465.526682231657,1.476287748555585e-20,0.05389072790561518
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,btsettl15,SPEX-PRISM,2800.0,5.0,-0.0,,5102.239013125233,1.4074283256714114e-20,0.05261889038207922
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,burrows06,SPEX-PRISM,2000.0,5.0,-0.5,,32311.880281441594,4.8417471761731366e-20,0.09759545560553298
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,cond01,SPEX-PRISM,2900.0,4.0,-0.0,,9749.587885043416,1.394235477022385e-20,0.05237169217392046
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,drift,SPEX-PRISM,2900.0,3.5,-0.6,,5065.188385611555,1.3056143425498666e-20,0.05067992902529206
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,dusty01,SPEX-PRISM,2900.0,4.0,-0.0,,8078.992166442522,1.416610793683017e-20,0.05279026172021181
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,96641.10237797967,8.436369394928185e-20,0.1288268345187407
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,272631.6395802626,2.55021186390696e-19,0.223983833195231
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,morley14,SPEX-PRISM,450.0,5.0,-0.0,,1115925.095546848,4.183179933000749e-17,2.8686780779411594
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,249943.14962542616,1.3720205050764781e-19,0.16428913494741954
spex_prism_0445+3141_161012.fits,J0445+3141,161012, 04:45:15.18, 31:41:28.7,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,18715.846287859666,2.499485997513543e-20,0.07012193565657857
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,btcond,SPEX-PRISM,3000.0,2.0,0.5,0.0,114080.9638626903,1.0099439734203736e-20,0.04457354575067746
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,btnextgen,SPEX-PRISM,3000.0,2.0,0.5,0.0,104848.86742026964,1.0108764341632224e-20,0.04459411792770648
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,57068.55082541988,3.058725924241164e-20,0.07757089884988472
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,btsettl15,SPEX-PRISM,1800.0,5.5,-0.0,,187966.20618165896,8.548686214266899e-20,0.12968156113409782
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,119672.74220583838,5.231619421256305e-20,0.10144872974293935
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,cond01,SPEX-PRISM,3200.0,2.5,-0.0,,539084.2639782,7.477742916280379e-21,0.0383542775693893
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,drift,SPEX-PRISM,1800.0,5.5,-0.6,,138439.75830517404,9.563520468488226e-20,0.13716314603110272
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,dusty01,SPEX-PRISM,2100.0,6.0,-0.0,,293764.0345241001,5.050243029071526e-20,0.09967464115044253
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,348421.7614821289,1.086448979280535e-19,0.14619523239495888
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,1432160.504445216,2.4703459174797635e-19,0.22044864172514878
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,morley14,SPEX-PRISM,450.0,5.0,-0.0,,5300231.951874616,3.6489799806997576e-17,2.679256433454742
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,1317327.2506746736,1.3765543399914428e-19,0.16456035738237698
spex_prism_0544+0639_160921.fits,J0544+0639,160921, 05:44:55.80, 06:39:35.9,sonora18,SPEX-PRISM,2300.0,3.0,-0.0,,236800.97256672292,3.0333874831781276e-20,0.07724893257337717
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,btcond,SPEX-PRISM,3400.0,5.5,0.5,0.0,80469.28450654665,7.194989976029947e-21,0.037622152411707466
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,btnextgen,SPEX-PRISM,3400.0,5.5,0.5,0.0,20449.108735456655,7.194595735273481e-21,0.03762112166746324
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,btsettl08,SPEX-PRISM,3400.0,5.5,0.5,0.0,17304.313294897787,7.101336389526652e-21,0.037376496024641034
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,btsettl15,SPEX-PRISM,3300.0,5.0,-0.0,,23618.101211674028,7.974798812510684e-21,0.03960850127014808
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,1474426.5073527424,1.7128557548259232e-20,0.05804822406773756
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,cond01,SPEX-PRISM,3300.0,4.5,-0.0,,62483.734343307005,8.152786663390718e-21,0.04004806903796302
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,drift,SPEX-PRISM,3000.0,4.0,-0.6,,214808.09020200657,1.1135220005798555e-20,0.04680345815978724
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,166119.79986603383,1.1358828543190307e-20,0.047271057054218
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,4686217.982388746,8.880067169577456e-20,0.13217114955417936
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,7166743.600212299,2.37897266873957e-19,0.21633324669817125
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,morley14,SPEX-PRISM,450.0,5.0,-0.0,,20430135.92425818,3.980583310186362e-17,2.7983491518419688
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,7024060.949867204,1.295457350232097e-19,0.15963940542750515
spex_prism_0219+0326.160908.fits,J0219+0326,160908, 02:19:54.14, 03:26:33.9,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,1916918.20832277,2.433875764538313e-20,0.06919548297078806
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,btcond,SPEX-PRISM,2800.0,3.5,-2.0,0.4,1145.7634900848636,1.4502094347493522e-20,0.05341262288232104
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,btnextgen,SPEX-PRISM,3200.0,4.5,-0.5,0.2,1181.2023991383735,8.704957910865666e-21,0.04138203842814474
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,btsettl08,SPEX-PRISM,3100.0,4.5,-1.0,0.4,1071.8630351251995,9.635278031088012e-21,0.04353721728731839
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,btsettl15,SPEX-PRISM,3300.0,5.0,-0.0,,1223.875515257047,7.60693380665135e-21,0.038684176884326404
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,3131.684305540911,1.726340012996423e-20,0.0582762650949767
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,cond01,SPEX-PRISM,3200.0,4.5,-0.0,,1128.2272169665623,8.699728841507092e-21,0.04136960746308853
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,drift,SPEX-PRISM,3000.0,3.5,-0.6,,1525.904095054194,1.0946697878249802e-20,0.046405569613168864
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,dusty01,SPEX-PRISM,3000.0,4.5,-0.0,,1172.8131165699147,1.0896617692570276e-20,0.046299297215323366
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,6957.387417494445,1.0294151277404864e-19,0.1423061977304046
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,11933.64217628069,2.474087033870536e-19,0.22061550338097843
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,morley14,SPEX-PRISM,450.0,5.0,-0.0,,25193.498291771975,4.4146773797702057e-17,2.946985693321414
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,saumon12,SPEX-PRISM,1500.0,5.5,-0.0,,11714.090635311448,1.28954580997089e-19,0.15927474894326366
spex_prism_1820+2021_161024.fits,J1820+2021,161024, 18:20:09.87, 20:21:37.7,sonora18,SPEX-PRISM,2400.0,4.5,-0.0,,4223.843705976932,2.4706189071603253e-20,0.06971583320696043
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,btcond,SPEX-PRISM,2800.0,0.0,0.5,0.0,95973.69419902186,8.945850893103748e-20,0.1326598095448778
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,btnextgen,SPEX-PRISM,2800.0,0.0,0.5,0.0,95607.03817648732,8.956716165218305e-20,0.13274034674307575
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,btsettl08,SPEX-PRISM,1500.0,3.5,0.5,0.0,3178.6508437240022,2.001716996450144e-18,0.6275233352430971
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,btsettl15,SPEX-PRISM,1600.0,3.5,-0.0,,3291.521634682538,1.2335351353087222e-18,0.49261122521770445
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,burrows06,SPEX-PRISM,1500.0,4.5,0.5,,64111.22588163444,8.687773701270155e-19,0.413411726982231
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,125013.96910177695,9.9726113987482e-19,0.44292785173341304
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,drift,SPEX-PRISM,1500.0,3.0,-0.6,,1562.1608837197357,1.5748105617464898e-18,0.5565993582470861
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,dusty01,SPEX-PRISM,1500.0,4.5,-0.0,,2400.9778153525795,1.3010486593465994e-18,0.5059123853806534
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,madhusudhan11,SPEX-PRISM,1000.0,3.8,-0.0,,2970.623338174301,8.517236224294791e-18,1.2944279685374007
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,morley12,SPEX-PRISM,700.0,5.5,-0.0,,128152.19817015738,4.141843974066851e-17,2.854469515020706
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,morley14,SPEX-PRISM,450.0,5.0,-0.0,,291215.1172229737,7.925243420113573e-17,3.9485245899560626
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,184511.06053140206,6.255776137129011e-19,0.35080771949598494
spex_prism_1829-0204_170831.fits,J1829-0204,170831, 18:29:55.47,-02:04:14.9,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,97233.91752658068,6.826260464283501e-19,0.36645442438139386
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,btcond,SPEX-PRISM,2900.0,1.0,-0.0,0.0,14510.206635897106,1.2906858485684316e-20,0.05038935694438204
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,btnextgen,SPEX-PRISM,2900.0,1.0,-0.0,0.0,13579.319944513061,1.2918912517207765e-20,0.05041288138096997
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,5679.282099636113,3.131643028647525e-20,0.07849006119315552
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,btsettl15,SPEX-PRISM,1800.0,5.5,-0.0,,19892.435422494353,8.730196288828106e-20,0.13105106241966286
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,15057.766788545716,5.3794459650958997e-20,0.10287203157659777
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,59238.071168131566,7.050003297312141e-21,0.037241160158540454
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,drift,SPEX-PRISM,1800.0,5.5,-0.6,,17104.990924777634,9.81083922431853e-20,0.13892538891126238
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,dusty01,SPEX-PRISM,2100.0,4.0,-0.0,,31602.20536431396,4.3302846640538976e-20,0.09229682579034594
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,38158.01502775113,1.0995129380276975e-19,0.14707156503436628
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,185572.63596226886,2.5820431135899226e-19,0.22537735962250177
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,629806.8843273894,3.954628922309965e-17,2.789211267811286
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,159170.24055277352,1.4540027845102737e-19,0.16912630511070553
spex_prism_0420+2326_161013.fits,J0420+2326,161013, 04:20:51.70, 23:26:44.2,sonora18,SPEX-PRISM,2300.0,3.0,-0.0,,24974.76827454982,3.0947686619130845e-20,0.07802659175408325
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,btcond,SPEX-PRISM,3200.0,5.5,0.5,0.0,14312.331142401428,8.76103620641057e-21,0.041515118263228484
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,btnextgen,SPEX-PRISM,3200.0,5.5,0.5,0.0,8635.622048648667,8.761834359549104e-21,0.041517009287675335
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,btsettl08,SPEX-PRISM,3100.0,5.0,-0.0,0.0,7005.940422582988,9.861394446227225e-21,0.04404511082827463
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,btsettl15,SPEX-PRISM,3100.0,5.0,-0.0,,10712.20073785262,9.741824009214759e-21,0.043777270671535674
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,322699.51115452335,1.732303001657337e-20,0.0583768249919384
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,cond01,SPEX-PRISM,3200.0,4.0,-0.0,,33156.445840943095,8.836275796892277e-21,0.041693002634217456
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,drift,SPEX-PRISM,3000.0,4.0,-0.6,,29155.9080940168,1.1158244851400797e-20,0.04685182208518736
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,dusty01,SPEX-PRISM,3000.0,4.0,-0.0,,28725.42452063263,1.1702279169952922e-20,0.04798038948636875
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,1020899.6218892407,9.660421990504151e-20,0.13785629134733368
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,1867528.381765665,2.355813374745022e-19,0.2152776695509985
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,4816913.094814285,3.7557880519835554e-17,2.718185427688171
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,1819431.798949832,1.2995023415252963e-19,0.15988844362192753
spex_prism_0025-0334_160911.fits,J0025-0334,160911, 00:25:58.11,-03:34:05.6,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,424165.92680589564,2.525536769434165e-20,0.07048640968149156
spex_prism_0048-0224_160911.fits,J0048-0224,160911, 00:48:16.39,-02:24:46.9,btcond,SPEX-PRISM,3100.0,4.5,-1.0,0.4,30046.462311855452,9.947875388907672e-21,0.044237819278922695
spex_prism_0048-0224_160911.fits,J0048-0224,160911, 00:48:16.39,-02:24:46.9,btnextgen,SPEX-PRISM,3100.0,5.0,-0.5,0.2,26334.250916710735,9.702953488322144e-21,0.04368984627715078
spex_prism_0048-0224_160911.fits,J0048-0224,160911, 00:48:16.39,-02:24:46.9,btsettl08,SPEX-PRISM,3100.0,4.5,-0.5,0.2,16781.750272555124,9.757339392191379e-21,0.043812117887678026
spex_prism_0048-0224_160911.fits,J0048-0224,160911, 00:48:16.39,-02:24:46.9,btsettl15,SPEX-PRISM,3200.0,5.0,-0.0,,31742.977186274504,8.58990869601829e-21,0.04110766566485729
spex_prism_0048-0224_160911.fits,J0048-0224,160911, 00:48:16.39,-02:24:46.9,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,547787.181737378,1.6642295740264485e-20,0.0572183275476541
